name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Laredo Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,108,0,0,0,0,0,0,0,0,0,108,6,102,0,0,0,0,0,0,0,0,0,0,0,0
Laredo CHI Academy Beauty School,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,0,0,0,0,0,0,0,0,57,4,53,0,0,0,0,0,0,0,0,0,0,0,0
Laredo College,129,1,0,1,3,2,1,1,0,1,101,56,45,0,0,0,22,13,9,0,0,0,1,1,0,9881,4,2,2,24,14,10,15,7,8,9661,4302,5359,1,0,1,126,58,68,0,0,0,38,20,18
Lee College,,,,,,,,,,,,,,,,,,,,,,,,,,7717,15,8,7,127,71,56,1177,676,501,3133,1571,1562,0,0,0,2943,1663,1280,178,84,94,124,49,75
LeTourneau University,40,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,35,28,7,1,1,0,0,0,0,2611,17,9,8,46,24,22,216,65,151,142,70,72,2,2,0,1777,998,779,127,53,74,205,125,80
Lincoln College of Technology-Grand Prairie,,,,,,,,,,,,,,,,,,,,,,,,,,898,7,6,1,18,18,0,138,132,6,355,339,16,1,1,0,266,260,6,21,20,1,92,81,11
Lone Star College System,,,,,,,,,,,,,,,,,,,,,,,,,,72336,149,71,78,4804,2284,2520,10481,3643,6838,27010,11053,15957,0,0,0,22657,9638,13019,2364,986,1378,2176,949,1227
Lubbock Christian University,58,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,54,25,29,0,0,0,0,0,0,1484,14,5,9,12,9,3,68,34,34,359,122,237,10,5,5,994,421,573,0,0,0,6,4,2
M T Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,0,0,6,6,0,48,42,6,29,22,7,0,0,0,14,14,0,0,0,0,0,0,0
Manuel and Theresa's School of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,0,0,0,6,0,6,3,0,3,0,0,0,6,0,6,0,0,0,0,0,0
Manuel and Theresa's School of Hair Design-Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,0,0,0,0,8,0,8,12,2,10,0,0,0,5,0,5,0,0,0,0,0,0
Manuel and Theresa's School of Hair Design-Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,0,0,0,0,0,0,0,17,5,12,0,0,0,5,0,5,0,0,0,0,0,0
McAllen Careers Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McLennan Community College,111,0,0,0,3,2,1,5,0,5,4,2,2,0,0,0,99,36,63,0,0,0,0,0,0,8880,25,11,14,141,68,73,1089,307,782,2734,921,1813,3,1,2,4492,1601,2891,285,93,192,110,40,70
McMurry University,46,1,1,0,1,0,1,0,0,0,4,1,3,0,0,0,40,29,11,0,0,0,0,0,0,1105,8,5,3,16,9,7,169,106,63,278,133,145,2,1,1,519,247,272,38,21,17,9,4,5
MediaTech Institute-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,162,0,0,0,1,1,0,57,50,7,82,79,3,0,0,0,20,19,1,2,2,0,0,0,0
MediaTech Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,99,0,0,0,0,0,0,70,58,12,13,7,6,0,0,0,15,14,1,1,1,0,0,0,0
Messenger College,,,,,,,,,,,,,,,,,,,,,,,,,,51,3,3,0,0,0,0,2,2,0,5,3,2,1,0,1,38,17,21,1,1,0,1,1,0
Miami International University of Art & Design-Art Institute Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,755,2,2,0,18,8,10,126,60,66,221,114,107,5,1,4,190,103,87,0,0,0,176,86,90
Michael's Barber & Hair Stylist Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mid Cities Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midland College,,,,,,,,,,,,,,,,,,,,,,,,,,5564,30,13,17,103,50,53,335,125,210,2749,1191,1558,12,2,10,2097,939,1158,95,40,55,143,74,69
Midwestern State University,115,1,0,1,8,6,2,1,0,1,3,2,1,0,0,0,94,60,34,1,1,0,1,0,1,5330,39,16,23,153,66,87,772,342,430,1029,447,582,8,5,3,2627,1052,1575,204,70,134,29,17,12
Milan Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,0,0,0,0,0,12,3,9,39,11,28,1,0,1,11,1,10,0,0,0,1,1,0
Milan Institute of Cosmetology-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,261,1,0,1,0,0,0,12,4,8,224,7,217,1,0,1,14,0,14,9,3,6,0,0,0
Milan Institute of Cosmetology-San Antonio Military,,,,,,,,,,,,,,,,,,,,,,,,,,96,1,0,1,0,0,0,13,2,11,71,3,68,0,0,0,8,0,8,1,0,1,2,0,2
Milan Institute-Amarillo,,,,,,,,,,,,,,,,,,,,,,,,,,79,1,0,1,1,0,1,15,0,15,38,1,37,0,0,0,22,0,22,2,0,2,0,0,0
Milan Institute-San Antonio Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,218,1,0,1,5,0,5,39,8,31,137,19,118,0,0,0,27,7,20,7,0,7,1,0,1
Mission Beauty Institute,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,0,4,1,3,0,0,0,26,0,26,0,0,0,1,1,0,0,0,0,0,0,0
Montana Barber Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain View College,,,,,,,,,,,,,,,,,,,,,,,,,,10220,24,8,16,533,268,265,2085,738,1347,6030,2608,3422,1,1,0,929,447,482,99,36,63,335,158,177
Mystros Barber Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,222,2,0,2,5,1,4,108,8,100,45,6,39,1,0,1,47,8,39,1,1,0,13,1,12
National American University-Career Point College Teachout Site,,,,,,,,,,,,,,,,,,,,,,,,,,287,1,1,0,5,0,5,61,4,57,155,14,141,1,0,1,52,5,47,0,0,0,12,3,9
National American University-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,0,0,3,0,3,38,7,31,34,11,23,0,0,0,51,18,33,3,0,3,9,1,8
National American University-Killeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Mesquite,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,0,0,0,0,0,58,13,45,9,4,5,0,0,0,29,10,19,0,0,0,9,4,5
National American University-Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,150,2,1,1,1,1,0,95,25,70,11,4,7,1,0,1,32,10,22,0,0,0,8,2,6
Natural Images Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,0,0,0,0,0,8,0,8,16,1,15,0,0,0,23,1,22,0,0,0,0,0,0
Navarro College,,,,,,,,,,,,,,,,,,,,,,,,,,8968,54,28,26,89,31,58,1596,679,917,1987,767,1220,24,10,14,4864,1966,2898,183,80,103,67,37,30
Neecee's Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,0,0,0,0,0,23,15,8,31,20,11,0,0,0,14,7,7,5,3,2,2,0,2
Neilson Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,0,0,0,0,0,2,1,1,32,2,30,0,0,0,0,0,0,0,0,0,0,0,0
North American University,,,,,,,,,,,,,,,,,,,,,,,,,,340,0,0,0,16,12,4,38,26,12,50,26,24,0,0,0,26,15,11,12,4,8,1,1,0
North Central Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,10327,77,33,44,299,138,161,890,342,548,2334,1000,1334,11,2,9,6056,2697,3359,343,150,193,153,73,80
North Lake College,,,,,,,,,,,,,,,,,,,,,,,,,,10953,38,13,25,1949,1054,895,1829,741,1088,4196,1822,2374,51,29,22,2109,1105,1004,176,87,89,489,233,256
Northeast Lakeview College,51,0,0,0,3,3,0,7,3,4,9,2,7,0,0,0,27,12,15,4,0,4,1,0,1,3860,15,7,8,108,48,60,319,159,160,1965,836,1129,8,3,5,1277,553,724,168,74,94,0,0,0
Northeast Texas Community College,,,,,,,,,,,,,,,,,,,,,,,,,,3110,19,5,14,46,17,29,330,113,217,918,415,503,3,1,2,1626,611,1015,78,25,53,11,4,7
Northwest Educational Center,,,,,,,,,,,,,,,,,,,,,,,,,,234,0,0,0,0,0,0,75,8,67,132,9,123,0,0,0,12,2,10,0,0,0,0,0,0
Northwest Vista College,109,0,0,0,7,3,4,2,2,0,40,22,18,0,0,0,59,33,26,0,0,0,1,1,0,16752,35,22,13,544,264,280,906,425,481,10443,4530,5913,29,11,18,4042,1827,2215,616,284,332,103,57,46
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0,0,4,1,3,11,1,10,0,0,0,3,0,3,2,0,2,0,0,0
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,0,5,0,5,14,1,13,25,1,24,0,0,0,6,0,6,0,0,0,0,0,0
Oblate School of Theology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,181,0,0,0,4,4,0,55,49,6,33,30,3,0,0,0,86,82,4,3,3,0,0,0,0
Odessa College,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,6282,29,11,18,71,31,40,276,94,182,3954,1441,2513,6,2,4,1705,685,1020,66,22,44,91,42,49
Ogle School Hair Skin Nails-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,242,4,0,4,2,0,2,116,3,113,63,0,63,0,0,0,41,2,39,10,0,10,6,0,6
Ogle School Hair Skin Nails-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,288,2,0,2,1,0,1,139,4,135,91,0,91,0,0,0,31,3,28,8,0,8,16,0,16
Ogle School Hair Skin Nails-Denton,,,,,,,,,,,,,,,,,,,,,,,,,,148,0,0,0,3,0,3,19,1,18,17,1,16,0,0,0,94,7,87,11,1,10,4,0,4
Ogle School Hair Skin Nails-Ft Worth,,,,,,,,,,,,,,,,,,,,,,,,,,247,1,0,1,1,0,1,48,1,47,55,0,55,2,0,2,111,4,107,13,1,12,16,0,16
Ogle School Hair Skin Nails-Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,132,1,0,1,6,1,5,26,1,25,28,1,27,0,0,0,45,0,45,9,0,9,17,1,16
Ogle School Hair Skin Nails-North Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,191,3,0,3,6,0,6,54,0,54,39,1,38,1,0,1,70,5,65,12,1,11,6,0,6
Ogle School Hair Skin Nails-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,254,0,0,0,2,0,2,37,1,36,127,4,123,0,0,0,42,2,40,20,1,19,26,2,24
Ogle School Hair Skin Nails-Stafford,,,,,,,,,,,,,,,,,,,,,,,,,,362,0,0,0,12,0,12,174,5,169,82,3,79,1,0,1,46,4,42,24,1,23,23,0,23
Our Lady of the Lake University,40,0,0,0,1,1,0,1,0,1,12,4,8,0,0,0,26,10,16,0,0,0,0,0,0,1342,6,3,3,7,0,7,108,29,79,1024,303,721,1,0,1,133,49,84,20,5,15,23,6,17
Palo Alto College,70,1,1,0,1,0,1,2,1,1,33,15,18,0,0,0,32,18,14,1,0,1,0,0,0,9368,20,11,9,72,32,40,243,125,118,7341,2919,4422,7,3,4,1431,575,856,138,65,73,110,65,45
Panola College,,,,,,,,,,,,,,,,,,,,,,,,,,2465,7,0,7,23,19,4,534,113,421,338,112,226,1,1,0,1472,524,948,38,13,25,0,0,0
Paris Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,4835,69,22,47,51,22,29,553,227,326,834,352,482,9,2,7,3223,1281,1942,76,42,34,8,4,4
Parker University,,,,,,,,,,,,,,,,,,,,,,,,,,330,1,0,1,16,7,9,92,21,71,69,21,48,3,0,3,127,34,93,11,3,8,11,2,9
Paul Mitchell the School-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,300,2,1,1,4,0,4,77,2,75,92,3,89,2,0,2,103,2,101,15,0,15,4,0,4
Paul Mitchell the School-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,175,0,0,0,3,0,3,27,1,26,56,4,52,0,0,0,86,4,82,1,0,1,2,0,2
Paul Mitchell the School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,386,1,0,1,13,1,12,122,6,116,138,7,131,0,0,0,97,3,94,5,1,4,10,0,10
Paul Mitchell the School-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,264,1,0,1,3,0,3,16,3,13,160,13,147,0,0,0,54,4,50,15,2,13,15,5,10
Paul Mitchell the School-Webster,,,,,,,,,,,,,,,,,,,,,,,,,,157,0,0,0,0,0,0,21,1,20,68,3,65,0,0,0,65,1,64,1,1,0,1,0,1
Paul Quinn College,,,,,,,,,,,,,,,,,,,,,,,,,,519,1,0,1,0,0,0,387,168,219,119,61,58,0,0,0,6,2,4,2,0,2,0,0,0
PCCenter,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0,0,0,0,0,18,8,10,1,0,1,0,0,0,5,4,1,0,0,0,0,0,0
PCI Health Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,378,0,0,0,6,0,6,57,4,53,283,13,270,1,0,1,29,4,25,1,0,1,1,0,1
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,0,0,0,0,47,9,38,22,4,18,0,0,0,4,1,3,0,0,0,0,0,0
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,0,0,2,2,0,34,7,27,13,3,10,0,0,0,13,2,11,3,1,2,0,0,0
Pima Medical Institute-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,470,2,0,2,5,2,3,11,6,5,406,82,324,1,0,1,36,11,25,8,2,6,1,0,1
Pima Medical Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,993,0,0,0,108,38,70,156,26,130,503,51,452,0,0,0,195,28,167,10,3,7,21,7,14
Pima Medical Institution-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pipo Academy of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,0,1,1,0,1,0,1,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0
Platt College-Edge Tech Academy,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0
Platt College-STVT-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,345,0,0,0,4,2,2,20,12,8,253,143,110,0,0,0,67,45,22,0,0,0,1,0,1
Platt College-STVT-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,447,0,0,0,1,0,1,1,0,1,428,100,328,0,0,0,17,4,13,0,0,0,0,0,0
Platt College-STVT-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,526,2,2,0,4,4,0,37,34,3,378,358,20,1,0,1,97,94,3,4,3,1,3,3,0
Prairie View A & M University,138,0,0,0,39,33,6,75,47,28,5,4,1,0,0,0,18,14,4,0,0,0,0,0,0,7975,27,15,12,165,97,68,6656,2458,4198,737,323,414,7,2,5,146,82,64,108,49,59,17,8,9
Preparing People Barber Styling College,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,0,0,0,0,0,74,40,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Professional Career Training Institute,,,,,,,,,,,,,,,,,,,,,,,,,,121,0,0,0,0,0,0,41,31,10,74,40,34,0,0,0,6,6,0,0,0,0,0,0,0
Quest College,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,0,0,0,0,0,2,0,2,38,2,36,0,0,0,14,0,14,0,0,0,0,0,0
Ranger College,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2412,13,6,7,22,17,5,122,70,52,400,190,210,2,2,0,1655,683,972,124,59,65,13,9,4
Remington College-Dallas Campus,,,,,,,,,,,,,,,,,,,,,,,,,,971,3,1,2,13,8,5,345,110,235,456,113,343,1,0,1,121,40,81,30,7,23,2,1,1
Remington College-Fort Worth Campus,,,,,,,,,,,,,,,,,,,,,,,,,,558,7,3,4,3,1,2,206,73,133,165,57,108,0,0,0,150,61,89,26,6,20,1,1,0
Remington College-Houston Southeast Campus,,,,,,,,,,,,,,,,,,,,,,,,,,338,1,0,1,7,2,5,98,29,69,130,21,109,1,1,0,85,11,74,16,5,11,0,0,0
Remington College-North Houston Campus,,,,,,,,,,,,,,,,,,,,,,,,,,554,1,0,1,4,1,3,251,37,214,246,32,214,1,0,1,34,4,30,13,0,13,4,0,4
Rice University,413,0,0,0,51,33,18,9,7,2,23,20,3,0,0,0,328,250,78,1,0,1,0,0,0,4001,6,2,4,1030,478,552,272,144,128,584,339,245,6,4,2,1374,788,586,168,80,88,70,32,38
Richland College,,,,,,,,,,,,,,,,,,,,,,,,,,18794,52,19,33,3067,1505,1562,3435,1435,2000,6355,2791,3564,18,14,4,4277,2163,2114,315,146,169,1196,586,610
Rio Grande Valley College,,,,,,,,,,,,,,,,,,,,,,,,,,433,0,0,0,1,1,0,2,2,0,423,66,357,0,0,0,7,1,6,0,0,0,0,0,0
Saint Edward's University,81,0,0,0,2,1,1,2,0,2,6,1,5,0,0,0,70,32,38,1,1,0,0,0,0,3941,25,9,16,110,34,76,162,50,112,1696,604,1092,5,1,4,1434,581,853,125,46,79,59,25,34
Salon & Spa Institute,,,,,,,,,,,,,,,,,,,,,,,,,,79,0,0,0,0,0,0,0,0,0,76,3,73,0,0,0,3,0,3,0,0,0,0,0,0
Salon Boutique Academy,,,,,,,,,,,,,,,,,,,,,,,,,,132,2,0,2,5,0,5,33,1,32,49,2,47,0,0,0,42,2,40,1,0,1,0,0,0
Salon Professional Academy of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Houston State University,351,1,1,0,33,21,12,8,4,4,19,12,7,0,0,0,288,183,105,1,0,1,0,0,0,18416,102,47,55,312,114,198,3325,1181,2144,4229,1480,2749,28,13,15,9311,3745,5566,562,199,363,348,138,210
San Antonio College,206,1,0,1,10,5,5,14,2,12,63,30,33,1,1,0,117,61,56,0,0,0,0,0,0,19385,54,23,31,554,243,311,1401,606,795,11776,4679,7097,27,10,17,4809,2118,2691,626,270,356,5,2,3
San Jacinto Community College,,,,,,,,,,,,,,,,,,,,,,,,,,30509,69,28,41,1585,799,786,2813,1064,1749,17370,7245,10125,38,13,25,7163,3197,3966,529,218,311,376,161,215
School of Automotive Machinists & Technology,,,,,,,,,,,,,,,,,,,,,,,,,,163,1,1,0,2,2,0,11,11,0,26,26,0,1,1,0,115,115,0,5,5,0,0,0,0
Schreiner University,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,10,0,0,0,0,0,0,1249,1,1,0,10,2,8,48,20,28,480,190,290,0,0,0,675,303,372,24,11,13,0,0,0
Sebring Career Schools-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,130,0,0,0,126,19,107,0,0,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0
Sebring Career Schools-Huntsville,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,0,0,3,3,0,6,0,6,8,0,8,0,0,0,19,0,19,0,0,0,0,0,0
Seguin Beauty School-New Braunfels,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,1,1,0,13,1,12,0,0,0,12,0,12,0,0,0,0,0,0
Seguin Beauty School-Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,8,0,8,0,0,0,0,0,0
South Plains College,179,0,0,0,5,1,4,2,1,1,11,7,4,0,0,0,161,91,70,0,0,0,0,0,0,9329,38,13,25,132,69,63,548,233,315,4219,1732,2487,21,19,2,4097,1922,2175,137,55,82,47,19,28
South Texas Barber College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,0,0,0,0,4,4,0,29,23,6,0,0,0,0,0,0,0,0,0,0,0,0
South Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,31321,18,8,10,289,147,142,96,43,53,29656,13065,16591,14,9,5,756,383,373,52,26,26,436,203,233
South Texas College of Law Houston,46,0,0,0,1,1,0,5,1,4,2,0,2,0,0,0,38,27,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
South Texas Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,170,0,0,0,0,0,0,0,0,0,170,17,153,0,0,0,0,0,0,0,0,0,0,0,0
South Texas Vocational Technical Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,0,0,0,0,0,3,2,1,276,52,224,0,0,0,10,2,8,0,0,0,0,0,0
South Texas Vocational Technical Institute-Weslaco,,,,,,,,,,,,,,,,,,,,,,,,,,443,0,0,0,0,0,0,1,1,0,437,197,240,0,0,0,5,1,4,0,0,0,0,0,0
South University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,390,4,0,4,12,4,8,87,18,69,140,33,107,2,1,1,135,39,96,0,0,0,7,3,4
Southeast Texas Career Institute,,,,,,,,,,,,,,,,,,,,,,,,,,125,1,0,1,0,0,0,8,0,8,3,0,3,0,0,0,109,3,106,3,0,3,1,0,1
Southern Careers Institute-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,434,2,1,1,2,2,0,17,7,10,144,41,103,0,0,0,47,28,19,11,4,7,211,71,140
Southern Careers Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,362,0,0,0,0,0,0,0,0,0,87,26,61,0,0,0,15,4,11,0,0,0,260,90,170
Southern Careers Institute-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,360,1,0,1,0,0,0,14,3,11,220,64,156,0,0,0,81,12,69,1,0,1,40,13,27
Southern Careers Institute-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,411,0,0,0,0,0,0,2,1,1,146,55,91,0,0,0,43,10,33,2,1,1,218,88,130
Southern Careers Institute-Pharr,,,,,,,,,,,,,,,,,,,,,,,,,,554,0,0,0,1,0,1,2,1,1,264,117,147,0,0,0,31,8,23,0,0,0,256,107,149
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,452,0,0,0,0,0,0,26,11,15,235,46,189,0,0,0,42,6,36,6,0,6,143,16,127
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,0,0,6,2,4,22,15,7,139,65,74,2,2,0,49,25,24,12,6,6,198,114,84
Southern Careers Institute-Waco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Methodist University,381,0,0,0,40,33,7,14,8,6,21,17,4,0,0,0,296,209,87,1,1,0,0,0,0,6452,19,6,13,399,196,203,294,161,133,737,354,383,6,2,4,4167,2112,2055,271,123,148,4,2,2
Southern Texas Careers Academy,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,0,0,0,0,0,0,0,0,75,3,72,0,0,0,0,0,0,0,0,0,0,0,0
Southwest Collegiate Institute for the Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,1,0,2,2,0,16,8,8,38,22,16,1,1,0,19,8,11,6,1,5,0,0,0
Southwest School of Business and Technical Careers-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,0,0,2,0,2,12,1,11,21,3,18,0,0,0,10,0,10,0,0,0,0,0,0
Southwest Texas Junior College,26,0,0,0,1,0,1,0,0,0,10,9,1,0,0,0,15,6,9,0,0,0,0,0,0,6660,34,10,24,18,8,10,74,58,16,5652,2328,3324,2,1,1,770,371,399,28,16,12,82,35,47
Southwest University at El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,1527,0,0,0,4,1,3,42,16,26,1374,486,888,2,1,1,89,36,53,0,0,0,16,6,10
Southwestern Adventist University,,,,,,,,,,,,,,,,,,,,,,,,,,798,2,2,0,33,16,17,109,48,61,355,138,217,18,13,5,175,77,98,30,18,12,13,5,8
Southwestern Assemblies of God University,,,,,,,,,,,,,,,,,,,,,,,,,,1790,63,24,39,11,6,5,226,155,71,301,126,175,10,6,4,1095,505,590,68,23,45,6,2,4
Southwestern Baptist Theological Seminary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwestern Christian College,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,0,0,0,0,0,147,91,56,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Southwestern University,79,1,1,0,2,1,1,2,1,1,8,4,4,0,0,0,65,34,31,0,0,0,1,1,0,1396,4,3,1,46,10,36,74,44,30,330,133,197,1,1,0,843,353,490,63,36,27,19,11,8
St Philip's College,87,1,0,1,1,1,0,18,10,8,27,14,13,0,0,0,38,21,17,2,0,2,0,0,0,12050,48,25,23,254,101,153,1119,460,659,6816,2948,3868,13,9,4,3138,1359,1779,430,176,254,204,103,101
St. Mary's University,141,1,1,0,7,7,0,5,4,1,19,12,7,1,1,0,102,63,39,0,0,0,0,0,0,2327,7,6,1,52,26,26,76,35,41,1562,651,911,1,0,1,339,172,167,24,9,15,57,25,32
Star College of Cosmetology 2,,,,,,,,,,,,,,,,,,,,,,,,,,60,1,0,1,0,0,0,15,1,14,12,0,12,0,0,0,32,0,32,0,0,0,0,0,0
Stephen F Austin State University,261,1,0,1,1,1,0,10,8,2,12,6,6,0,0,0,227,140,87,7,3,4,1,1,0,10985,53,22,31,136,50,86,1896,654,1242,2063,724,1339,7,4,3,6276,2382,3894,406,165,241,86,35,51
Strand Institute of Beauty & Esthetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strayer University-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,1749,15,0,15,21,11,10,966,250,716,277,94,183,4,1,3,330,128,202,76,23,53,41,13,28
Sul Ross State University,52,1,1,0,1,1,0,1,1,0,9,6,3,0,0,0,37,21,16,1,0,1,0,0,0,2294,0,0,0,4,1,3,138,98,40,1479,533,946,3,1,2,517,259,258,66,39,27,82,31,51
Tarleton State University,107,2,2,0,6,5,1,0,0,0,6,5,1,0,0,0,91,60,31,1,1,0,1,1,0,11288,60,20,40,129,40,89,945,390,555,2207,774,1433,17,8,9,7433,2965,4468,381,145,236,83,43,40
Tarrant County College District,318,6,1,5,21,11,10,41,13,28,31,19,12,0,0,0,218,99,119,1,0,1,0,0,0,52957,203,94,109,3261,1595,1666,9149,3391,5758,17941,7167,10774,84,39,45,19501,8625,10876,1473,656,817,834,392,442
Temple College,75,0,0,0,1,1,0,1,0,1,2,0,2,0,0,0,69,30,39,0,0,0,0,0,0,4999,27,7,20,98,32,66,728,227,501,1419,499,920,20,7,13,2607,899,1708,13,6,7,76,27,49
