name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Texas A & M University-College Station,1579,3,2,1,246,201,45,52,33,19,91,65,26,0,0,0,1159,888,271,3,3,0,16,15,1,48959,124,75,49,2859,1597,1262,1463,646,817,10679,5276,5403,52,26,26,31512,16174,15338,1487,755,732,87,54,33
Texas A & M University-Commerce,115,1,1,0,14,12,2,8,5,3,5,3,2,0,0,0,85,56,29,1,0,1,1,1,0,7884,52,31,21,124,54,70,1671,703,968,1385,520,865,16,7,9,3934,1541,2393,448,208,240,71,36,35
Texas A & M University-Corpus Christi,164,2,2,0,15,11,4,3,3,0,27,15,12,0,0,0,114,76,38,1,1,0,1,1,0,9554,24,10,14,232,106,126,625,228,397,4581,1750,2831,3,1,2,3624,1567,2057,92,40,52,99,44,55
Texas A & M University-Kingsville,159,2,2,0,24,20,4,5,5,0,19,15,4,0,0,0,105,72,33,0,0,0,0,0,0,6605,7,2,5,59,37,22,424,275,149,4772,2332,2440,7,5,2,1109,674,435,34,16,18,34,17,17
Texas A & M University-System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A&M University-Central Texas,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,6,4,0,0,0,0,0,0,1858,11,3,8,51,21,30,450,157,293,431,155,276,14,7,7,766,317,449,95,37,58,40,17,23
Texas A&M University-San Antonio,24,0,0,0,1,1,0,0,0,0,5,2,3,0,0,0,18,11,7,0,0,0,0,0,0,3635,11,4,7,42,18,24,200,85,115,2367,833,1534,3,1,2,783,295,488,171,65,106,27,11,16
Texas A&M University-Texarkana,24,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,21,11,10,0,0,0,0,0,0,1421,9,7,2,19,8,11,233,67,166,182,65,117,1,0,1,882,377,505,60,28,32,25,14,11
Texas Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,599,0,0,0,2,2,0,466,358,108,115,97,18,1,0,1,15,13,2,0,0,0,0,0,0
Texas Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,39,3,36,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Texas Chiropractic College Foundation Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Christian University,323,1,0,1,21,16,5,9,3,6,11,7,4,0,0,0,281,183,98,0,0,0,0,0,0,8894,67,26,41,231,86,145,434,210,224,988,391,597,23,12,11,6516,2529,3987,27,12,15,178,76,102
Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,853,4,3,1,2,2,0,745,441,304,66,46,20,0,0,0,17,17,0,8,1,7,5,4,1
Texas College of Cosmetology-Abilene,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,49,0,49,4,0,4,0,0,0
Texas College of Cosmetology-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,0,0,1,0,1,3,1,2,26,2,24,0,0,0,29,0,29,0,0,0,0,0,0
Texas College of Cosmetology-San Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,0,0,0,0,0,7,4,3,36,3,33,0,0,0,37,1,36,0,0,0,0,0,0
Texas Health and Science University,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3
Texas Health School,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,0,0,5,1,4,31,6,25,49,6,43,2,1,1,24,3,21,2,0,2,1,0,1
Texas Healthtech Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Lutheran University,39,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,36,20,16,0,0,0,1,1,0,1364,6,2,4,11,7,4,116,81,35,430,216,214,0,0,0,748,334,414,1,0,1,46,26,20
Texas Southern University,209,0,0,0,31,19,12,126,69,57,4,3,1,0,0,0,29,17,12,0,0,0,0,0,0,6696,66,27,39,159,64,95,5359,2152,3207,414,185,229,7,3,4,161,74,87,0,0,0,22,6,16
Texas Southmost College,,,,,,,,,,,,,,,,,,,,,,,,,,4029,0,0,0,21,10,11,6,5,1,3651,1589,2062,0,0,0,118,53,65,5,3,2,35,17,18
Texas State Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,11316,39,24,15,77,51,26,778,499,279,6075,3249,2826,16,12,4,3965,2996,969,17,13,4,348,254,94
Texas State University,530,3,2,1,49,36,13,18,10,8,54,32,22,1,0,1,375,218,157,7,5,2,23,17,6,33480,100,52,48,747,334,413,3018,1308,1710,11586,4760,6826,55,25,30,16424,7282,9142,1155,452,703,228,102,126
Texas Tech University,742,3,2,1,46,35,11,17,10,7,38,24,14,0,0,0,523,378,145,2,2,0,0,0,0,29237,95,48,47,735,430,305,1815,1070,745,6730,3534,3196,40,22,18,17476,9561,7915,778,404,374,198,136,62
Texas Tech University Health Sciences Center,154,0,0,0,26,17,9,2,1,1,10,9,1,0,0,0,116,78,38,0,0,0,0,0,0,1464,9,1,8,80,21,59,108,19,89,365,62,303,0,0,0,838,104,734,0,0,0,62,13,49
Texas Tech University Health Sciences Center-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Tech University System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Wesleyan University,74,0,0,0,3,2,1,1,1,0,4,3,1,0,0,0,65,32,33,1,1,0,0,0,0,1811,9,1,8,23,6,17,229,87,142,450,160,290,2,0,2,544,204,340,64,21,43,29,14,15
Texas Woman's University,213,1,0,1,22,10,12,7,1,6,3,1,2,2,1,1,178,47,131,0,0,0,0,0,0,10080,39,10,29,792,143,649,1923,140,1783,2649,323,2326,16,3,13,4155,568,3587,340,46,294,81,20,61
The Art Institute of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,1044,6,3,3,15,6,9,186,121,65,361,206,155,10,8,2,370,191,179,0,0,0,87,52,35
The Art Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,1642,10,4,6,68,38,30,507,258,249,532,288,244,10,8,2,410,196,214,0,0,0,44,19,25
The Art Institute of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,1062,5,0,5,7,4,3,151,87,64,570,322,248,12,8,4,301,156,145,2,1,1,1,1,0
The College of Health Care Professions-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,301,4,2,2,5,1,4,60,16,44,146,44,102,0,0,0,72,13,59,7,1,6,7,3,4
The College of Health Care Professions-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,179,1,0,1,2,2,0,71,14,57,58,11,47,0,0,0,39,11,28,6,2,4,2,0,2
The College of Health Care Professions-Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,491,1,0,1,15,2,13,74,14,60,186,28,158,0,0,0,177,26,151,16,1,15,22,0,22
The College of Health Care Professions-McAllen Campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Health Care Professions-Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,1246,4,1,3,14,3,11,429,41,388,486,53,433,2,0,2,262,18,244,25,4,21,24,4,20
The College of Health Care Professions-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,436,1,0,1,8,4,4,46,16,30,274,76,198,1,0,1,100,18,82,5,1,4,1,0,1
The College of Health Care Professions-South San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Health Care Professions-Southwest Houston,,,,,,,,,,,,,,,,,,,,,,,,,,318,0,0,0,6,3,3,110,21,89,170,25,145,1,0,1,20,6,14,7,1,6,4,0,4
The Culinary School of Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Healthcare Institute,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0,0,5,2,3,0,0,0,14,1,13,0,0,0,4,1,3,1,0,1,0,0,0
The King's University,,,,,,,,,,,,,,,,,,,,,,,,,,538,3,3,0,19,13,6,61,30,31,78,37,41,3,2,1,333,151,182,38,19,19,3,2,1
The Recording Conservatory of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,0,0,0,4,4,0,7,6,1,0,0,0,19,16,3,0,0,0,0,0,0
The Salon Professional Academy-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Salon Professional Academy-Lewisville,,,,,,,,,,,,,,,,,,,,,,,,,,60,3,0,3,1,0,1,4,1,3,16,0,16,0,0,0,35,0,35,0,0,0,1,0,1
The University of Texas at Arlington,442,1,1,0,121,100,21,12,7,5,18,13,5,0,0,0,282,202,80,3,3,0,1,1,0,30633,94,27,67,3508,1644,1864,4427,1360,3067,7594,3088,4506,75,29,46,12229,4637,7592,978,434,544,642,291,351
The University of Texas at Austin,1509,8,4,4,138,101,37,62,36,26,78,50,28,0,0,0,1199,861,338,9,3,6,0,0,0,39619,65,36,29,7865,4074,3791,1647,641,1006,8775,3994,4781,58,28,30,17593,8460,9133,1405,600,805,267,143,124
The University of Texas at Dallas,375,0,0,0,99,81,18,7,4,3,10,9,1,1,1,0,236,186,50,5,5,0,1,1,0,15575,30,17,13,4480,2416,2064,948,466,482,2794,1495,1299,38,20,18,5825,3587,2238,660,363,297,271,130,141
The University of Texas at El Paso,342,0,0,0,47,34,13,3,3,0,99,66,33,0,0,0,188,137,51,3,2,1,0,0,0,20220,34,20,14,163,70,93,522,280,242,16738,7522,9216,20,13,7,1357,682,675,149,64,85,115,59,56
The University of Texas at San Antonio,451,4,3,1,87,72,15,19,12,7,67,34,33,0,0,0,264,185,79,8,6,2,0,0,0,24462,42,21,21,1374,713,661,2202,952,1250,12868,6224,6644,41,24,17,6205,3445,2760,729,357,372,187,117,70
The University of Texas at Tyler,120,1,1,0,14,12,2,3,2,1,3,3,0,0,0,0,99,61,38,0,0,0,0,0,0,6318,21,10,11,221,104,117,573,199,374,1042,478,564,6,2,4,3669,1589,2080,475,183,292,191,94,97
The University of Texas Health Science Center at Houston,243,0,0,0,50,37,13,5,5,0,15,9,6,0,0,0,169,103,66,1,1,0,3,3,0,677,3,1,2,109,26,83,73,11,62,185,23,162,5,0,5,250,28,222,26,7,19,18,5,13
The University of Texas Health Science Center at San Antonio,257,1,0,1,41,31,10,5,4,1,23,11,12,0,0,0,184,130,54,0,0,0,3,3,0,793,3,0,3,66,16,50,36,10,26,328,89,239,2,1,1,301,76,225,26,2,24,22,8,14
The University of Texas MD Anderson Cancer Center,245,0,0,0,57,39,18,5,2,3,18,13,5,0,0,0,164,124,40,0,0,0,0,0,0,304,1,0,1,81,29,52,31,10,21,96,27,69,2,0,2,78,27,51,0,0,0,2,2,0
The University of Texas Medical Branch at Galveston,237,0,0,0,49,33,16,7,5,2,14,10,4,0,0,0,154,112,42,0,0,0,0,0,0,745,0,0,0,140,37,103,76,21,55,155,14,141,0,0,0,315,42,273,19,3,16,26,2,24
The University of Texas of the Permian Basin,49,1,0,1,7,6,1,0,0,0,3,1,2,0,0,0,38,28,10,0,0,0,0,0,0,5233,46,20,26,148,78,70,299,146,153,2073,866,1207,14,6,8,2089,904,1185,19,10,9,453,211,242
The University of Texas Rio Grande Valley,445,1,1,0,79,58,21,12,11,1,104,55,49,0,0,0,214,155,59,15,13,2,18,11,7,24547,11,6,5,321,152,169,133,57,76,22286,9704,12582,15,6,9,726,359,367,63,27,36,331,158,173
The University of Texas System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Vocational Nursing Institute Inc,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,1,0,1,15,2,13,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0
Tint School of Makeup and Cosmetology-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,0,0,0,0,0,13,0,13,23,0,23,0,0,0,3,0,3,0,0,0,2,0,2
Tint School of Makeup and Cosmetology-Irving,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,0,0,1,0,1,35,2,33,30,0,30,0,0,0,12,0,12,0,0,0,0,0,0
Toni & Guy Hairdressing Academy-Plano,,,,,,,,,,,,,,,,,,,,,,,,,,205,1,0,1,12,1,11,16,0,16,45,7,38,0,0,0,125,7,118,0,0,0,6,1,5
Tonsorial Arts Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Transformation Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,48,1,0,1,0,0,0,2,0,2,20,1,19,0,0,0,25,2,23,0,0,0,0,0,0
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,112,0,0,0,0,0,0,95,82,13,13,11,2,1,0,1,2,2,0,1,1,0,0,0,0
Tri-State Cosmetology Institute,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,0,0,2,0,2,3,1,2,139,8,131,0,0,0,12,2,10,2,0,2,0,0,0
Trinity University,173,1,0,1,11,7,4,5,3,2,16,11,5,0,0,0,138,84,54,0,0,0,1,1,0,2233,8,5,3,135,60,75,92,56,36,455,198,257,0,0,0,1224,585,639,103,49,54,51,25,26
Trinity Valley Community College,,,,,,,,,,,,,,,,,,,,,,,,,,4668,29,10,19,14,3,11,804,437,367,344,186,158,2,0,2,2823,1020,1803,563,186,377,82,44,38
Tulsa Welding School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,601,5,5,0,3,3,0,159,154,5,244,234,10,1,1,0,161,157,4,18,16,2,10,10,0
Tyler Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,10934,50,23,27,143,63,80,2351,946,1405,1907,789,1118,18,12,6,5947,2380,3567,328,143,185,83,39,44
UCAS Univeristy of Cosmetology Arts & Sciences-La Joya,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0,0,97,3,94,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosemtology Arts & Sciences-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,227,0,0,0,0,0,0,1,0,1,223,4,219,0,0,0,2,0,2,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,0,0,0,0,0,2,0,2,38,3,35,0,0,0,2,0,2,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,176,0,0,0,0,0,0,0,0,0,165,3,162,0,0,0,3,1,2,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences-San Antonio 410,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,0,0,0,0,0,15,1,14,26,4,22,0,0,0,14,1,13,0,0,0,0,0,0
Universal Technical Institute of Texas Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,1781,8,8,0,34,32,2,240,236,4,790,762,28,5,5,0,575,555,20,94,90,4,34,29,5
Universal Technical Institute-Dallas Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,1178,12,11,1,24,24,0,104,100,4,400,393,7,3,3,0,547,526,21,71,66,5,17,17,0
University of Dallas,78,0,0,0,1,1,0,0,0,0,4,3,1,0,0,0,68,54,14,1,0,1,2,1,1,1342,6,3,3,63,29,34,19,10,9,283,115,168,2,1,1,872,381,491,40,22,18,21,10,11
University of Houston,713,1,1,0,131,90,41,29,19,10,55,32,23,0,0,0,494,374,120,3,2,1,0,0,0,34830,49,29,20,7720,4016,3704,3658,1637,2021,10987,5383,5604,79,49,30,9152,5045,4107,1173,577,596,360,178,182
University of Houston-Clear Lake,149,0,0,0,24,17,7,8,4,4,5,1,4,0,0,0,110,68,42,2,2,0,0,0,0,5427,13,4,9,336,156,180,481,139,342,1927,551,1376,10,5,5,2333,865,1468,149,62,87,72,43,29
University of Houston-Downtown,159,1,0,1,29,20,9,11,3,8,9,5,4,0,0,0,108,57,51,1,1,0,0,0,0,13245,61,27,34,1232,672,560,3011,960,2051,5702,2148,3554,30,12,18,2226,981,1245,137,62,75,156,67,89
University of Houston-System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Houston-Victoria,47,0,0,0,15,12,3,0,0,0,6,3,3,1,1,0,23,12,11,0,0,0,0,0,0,2973,9,3,6,215,82,133,491,154,337,1071,377,694,5,3,2,1050,378,672,65,28,37,21,5,16
University of Mary Hardin-Baylor,60,0,0,0,5,3,2,0,0,0,1,1,0,0,0,0,52,25,27,0,0,0,1,1,0,3221,21,5,16,48,18,30,480,212,268,656,215,441,9,6,3,1831,644,1187,87,40,47,28,8,20
University of North Texas,606,1,1,0,91,65,26,21,10,11,34,22,12,0,0,0,425,291,134,4,3,1,16,12,4,30533,103,46,57,1693,829,864,3643,1619,2024,6802,3172,3630,40,23,17,14215,7029,7186,2574,1158,1416,284,165,119
University of North Texas at Dallas,15,0,0,0,5,3,2,1,0,1,3,2,1,0,0,0,6,2,4,0,0,0,0,0,0,1923,9,3,6,44,17,27,667,188,479,899,254,645,2,1,1,235,89,146,27,8,19,18,6,12
University of North Texas Health Science Center,63,1,1,0,15,13,2,0,0,0,1,1,0,0,0,0,45,32,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of North Texas System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Phoenix-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,3333,5,2,3,23,12,11,839,284,555,624,293,331,16,5,11,413,254,159,207,95,112,1161,653,508
University of St Thomas,79,0,0,0,4,2,2,2,2,0,7,3,4,0,0,0,63,39,24,3,3,0,0,0,0,1766,4,1,3,205,83,122,120,49,71,690,278,412,3,2,1,497,223,274,42,15,27,33,11,22
University of Texas Health Science Center at Tyler,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of Texas Southwestern Medical Center,276,0,0,0,55,43,12,3,2,1,7,5,2,0,0,0,208,166,42,0,0,0,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
University of the Incarnate Word,132,0,0,0,10,7,3,5,1,4,27,15,12,0,0,0,89,41,48,0,0,0,0,0,0,6445,19,8,11,121,55,66,447,210,237,3766,1317,2449,15,9,6,1240,526,714,80,35,45,384,139,245
Valley Grande Institute for Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,,233,0,0,0,1,0,1,0,0,0,229,43,186,0,0,0,2,0,2,1,1,0,0,0,0
Vernon College,,,,,,,,,,,,,,,,,,,,,,,,,,2891,26,6,20,68,33,35,242,90,152,566,194,372,8,4,4,1849,663,1186,102,37,65,30,12,18
Vet Tech Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,254,1,0,1,2,0,2,21,3,18,78,5,73,1,0,1,141,13,128,6,0,6,4,0,4
Victoria Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,148,1,0,1,0,0,0,17,8,9,67,9,58,0,0,0,53,2,51,9,3,6,0,0,0
Victoria College,46,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,44,13,31,0,0,0,0,0,0,4051,5,1,4,70,34,36,220,60,160,1823,589,1234,5,2,3,1843,696,1147,56,23,33,28,13,15
Vista College,,,,,,,,,,,,,,,,,,,,,,,,,,4349,88,12,76,21,8,13,1104,320,784,2071,723,1348,7,2,5,877,254,623,82,24,58,98,33,65
Vista College-Online,,,,,,,,,,,,,,,,,,,,,,,,,,345,5,4,1,2,0,2,120,23,97,69,17,52,1,0,1,100,14,86,15,1,14,33,3,30
Vogue College of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,0,0,3,0,3,10,0,10,76,7,69,1,0,1,14,0,14,3,2,1,2,0,2
Vogue College of Cosmetology-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,196,1,0,1,0,0,0,11,0,11,126,7,119,0,0,0,49,0,49,9,0,9,0,0,0
Vogue College of Cosmetology-San Antonio Fredericksburg,,,,,,,,,,,,,,,,,,,,,,,,,,151,0,0,0,5,0,5,13,0,13,104,12,92,0,0,0,21,3,18,5,0,5,3,0,3
Vogue International Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade College,,,,,,,,,,,,,,,,,,,,,,,,,,202,4,0,4,9,0,9,79,10,69,35,13,22,3,0,3,53,5,48,2,1,1,17,4,13
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,0,0,4,0,4,2,1,1,27,3,24,0,0,0,55,3,52,4,0,4,0,0,0
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Gordon Hairdressing Academy-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,1,0,0,0,0,2,0,2,13,1,12,0,0,0,21,2,19,2,0,2,0,0,0
Wayland Baptist University,,,,,,,,,,,,,,,,,,,,,,,,,,3828,31,17,14,69,30,39,645,345,300,1068,490,578,35,17,18,1613,891,722,153,86,67,164,92,72
Weatherford College,,,,,,,,,,,,,,,,,,,,,,,,,,5483,40,14,26,43,15,28,153,69,84,898,338,560,8,4,4,4108,1520,2588,112,43,69,66,33,33
West Coast University-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,450,5,1,4,81,20,61,96,9,87,71,9,62,2,0,2,175,31,144,17,1,16,3,0,3
West Texas A & M University,131,3,3,0,11,7,4,1,1,0,3,2,1,0,0,0,112,77,35,0,0,0,1,0,1,7278,37,19,18,105,46,59,404,225,179,1925,858,1067,9,6,3,4364,1873,2491,162,69,93,134,74,60
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,569,0,0,0,5,4,1,51,34,17,366,207,159,4,2,2,132,87,45,8,3,5,3,2,1
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,1020,7,6,1,5,5,0,44,39,5,852,725,127,1,1,0,103,97,6,5,5,0,3,2,1
Western Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,2124,7,3,4,27,15,12,160,116,44,661,320,341,5,2,3,1176,599,577,38,21,17,0,0,0
Wharton County Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,7416,28,13,15,901,459,442,857,361,496,2774,1205,1569,22,9,13,2710,1239,1471,108,49,59,12,4,8
Wiley College,,,,,,,,,,,,,,,,,,,,,,,,,,1172,8,3,5,1,1,0,976,380,596,44,29,15,2,1,1,29,14,15,0,0,0,0,0,0
William Edge Institute,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,1,0,1,1,0,1,16,1,15,0,0,0,8,0,8,0,0,0,0,0,0
Yahweh Beauty Academy,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,1,0,1,25,2,23,1,0,1,0,0,0,1,0,1,0,0,0,15,4,11
