name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Texarkana College,35,0,0,0,0,0,0,3,1,2,2,1,1,0,0,0,30,11,19,0,0,0,0,0,0,4092,29,12,17,59,26,33,870,234,636,356,161,195,3,2,1,2473,988,1485,192,62,130,64,28,36
Texas A & M International University,66,0,0,0,15,10,5,1,1,0,20,14,6,0,0,0,30,20,10,0,0,0,0,0,0,7220,3,1,2,21,10,11,30,15,15,6899,2687,4212,1,0,1,131,54,77,12,3,9,27,10,17
Texas A & M University-College Station,1585,4,2,2,309,237,72,54,34,20,105,74,31,0,0,0,1043,772,271,7,5,2,44,35,9,53791,108,68,40,4569,2699,1870,1413,693,720,13315,6710,6605,36,20,16,31765,16844,14921,1760,910,850,97,58,39
Texas A & M University-Commerce,146,1,1,0,22,16,6,12,8,4,11,8,3,0,0,0,98,60,38,1,1,0,1,1,0,8390,44,23,21,183,102,81,1784,699,1085,1865,714,1151,16,9,7,3517,1401,2116,615,258,357,79,34,45
Texas A & M University-Corpus Christi,164,1,1,0,20,15,5,4,4,0,21,11,10,0,0,0,110,69,41,3,1,2,3,0,3,9323,17,5,12,262,137,125,449,178,271,4761,1723,3038,3,2,1,3337,1462,1875,213,74,139,85,44,41
Texas A & M University-Kingsville,189,2,2,0,33,26,7,6,6,0,29,19,10,0,0,0,111,79,32,1,1,0,1,0,1,6178,5,1,4,52,32,20,256,167,89,4582,2132,2450,11,8,3,948,515,433,69,38,31,19,12,7
Texas A & M University-System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A&M University-Central Texas,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,20,12,8,0,0,0,0,0,0,1954,10,6,4,57,20,37,541,222,319,486,204,282,18,6,12,773,307,466,48,19,29,20,9,11
Texas A&M University-San Antonio,49,0,0,0,5,5,0,1,0,1,7,5,2,0,0,0,34,17,17,0,0,0,0,0,0,5965,15,6,9,62,26,36,344,162,182,4454,1592,2862,3,1,2,861,421,440,114,50,64,12,7,5
Texas A&M University-Texarkana,30,0,0,0,3,3,0,1,1,0,1,0,1,0,0,0,24,17,7,0,0,0,1,1,0,1716,13,4,9,21,9,12,289,87,202,262,93,169,2,2,0,906,352,554,79,35,44,61,27,34
Texas Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,607,1,0,1,2,2,0,459,386,73,127,104,23,0,0,0,18,13,5,0,0,0,0,0,0
Texas Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,0,0,39,8,31,1,0,1,8,0,8,0,0,0,4,1,3,0,0,0,0,0,0
Texas Chiropractic College Foundation Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Christian University,346,1,0,1,28,19,9,12,4,8,13,10,3,0,0,0,287,177,110,1,0,1,2,2,0,9474,57,22,35,275,114,161,493,225,268,1385,545,840,20,9,11,6461,2624,3837,191,80,111,145,77,68
Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,940,1,1,0,0,0,0,812,431,381,107,66,41,0,0,0,20,13,7,0,0,0,0,0,0
Texas College of Cosmetology-Abilene,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,0,0,0,0,2,0,2,17,1,16,0,0,0,54,1,53,0,0,0,0,0,0
Texas College of Cosmetology-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,0,0,0,0,0,5,0,5,34,1,33,0,0,0,35,0,35,0,0,0,0,0,0
Texas College of Cosmetology-San Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,0,0,0,0,0,0,0,0,41,1,40,0,0,0,26,0,26,0,0,0,0,0,0
Texas Health and Science University,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
Texas Health School,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,0,0,3,1,2,70,5,65,28,6,22,0,0,0,13,1,12,3,1,2,2,1,1
Texas Healthtech Institute,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,0,0,2,1,1,38,1,37,8,0,8,0,0,0,27,2,25,2,0,2,0,0,0
Texas Lutheran University,45,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,41,23,18,0,0,0,0,0,0,1445,4,2,2,11,5,6,132,98,34,577,251,326,1,0,1,667,327,340,24,13,11,21,13,8
Texas Southern University,220,0,0,0,37,24,13,135,69,66,8,6,2,0,0,0,29,18,11,0,0,0,0,0,0,7092,6,2,4,101,48,53,5802,2198,3604,568,256,312,5,0,5,100,60,40,178,59,119,0,0,0
Texas Southmost College,,,,,,,,,,,,,,,,,,,,,,,,,,8628,10,6,4,25,12,13,13,6,7,8021,3462,4559,2,2,0,257,127,130,27,16,11,249,106,143
Texas State Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,10720,57,42,15,54,41,13,595,452,143,5870,3538,2332,14,11,3,3466,2875,591,151,118,33,512,368,144
Texas State University,518,1,1,0,53,37,16,14,8,6,59,28,31,0,0,0,341,186,155,5,3,2,42,29,13,33917,86,44,42,861,369,492,3188,1272,1916,13515,5349,8166,41,18,23,14732,6527,8205,1273,499,774,58,29,29
Texas Tech University,783,3,2,1,117,90,27,22,13,9,50,31,19,1,1,0,582,408,174,4,4,0,0,0,0,32125,126,66,60,964,522,442,2048,1101,947,9495,4778,4717,20,16,4,17340,9005,8335,1031,509,522,185,107,78
Texas Tech University Health Sciences Center,142,0,0,0,28,18,10,1,1,0,10,8,2,0,0,0,103,64,39,0,0,0,0,0,0,1478,16,2,14,73,28,45,110,13,97,397,75,322,0,0,0,835,112,723,0,0,0,32,5,27
Texas Tech University Health Sciences Center-El Paso,30,0,0,0,9,7,2,0,0,0,2,1,1,0,0,0,19,16,3,0,0,0,0,0,0,300,0,0,0,8,1,7,24,7,17,199,45,154,0,0,0,65,8,57,0,0,0,2,0,2
Texas Tech University System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Wesleyan University,74,0,0,0,5,3,2,1,1,0,5,3,2,0,0,0,62,30,32,0,0,0,1,1,0,1494,9,5,4,18,6,12,221,117,104,503,184,319,4,2,2,396,190,206,119,50,69,34,24,10
Texas Woman's University,216,3,0,3,27,10,17,11,2,9,9,2,7,2,1,1,160,47,113,3,1,2,1,1,0,10598,40,5,35,954,173,781,1771,129,1642,3323,392,2931,7,0,7,3873,624,3249,396,56,340,68,11,57
The Art Institute of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,385,4,2,2,9,2,7,86,50,36,133,87,46,1,0,1,127,82,45,0,0,0,16,9,7
The Art Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,711,7,6,1,24,14,10,228,125,103,242,125,117,6,2,4,145,68,77,0,0,0,27,14,13
The Art Institute of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,502,4,2,2,3,0,3,82,40,42,251,121,130,3,2,1,130,56,74,0,0,0,22,9,13
The College of Health Care Professions-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,435,4,1,3,9,1,8,70,9,61,219,17,202,0,0,0,72,8,64,11,0,11,50,6,44
The College of Health Care Professions-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,307,5,0,5,6,3,3,82,7,75,158,10,148,1,0,1,40,7,33,5,0,5,10,2,8
The College of Health Care Professions-Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,508,0,0,0,16,3,13,88,4,84,258,15,243,3,0,3,126,5,121,8,2,6,9,0,9
The College of Health Care Professions-McAllen Campus,,,,,,,,,,,,,,,,,,,,,,,,,,376,0,0,0,2,0,2,0,0,0,359,65,294,0,0,0,13,4,9,1,1,0,1,0,1
The College of Health Care Professions-Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,1684,8,1,7,22,5,17,542,34,508,785,56,729,12,2,10,240,23,217,44,4,40,31,3,28
The College of Health Care Professions-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,529,1,0,1,7,1,6,61,17,44,338,56,282,1,1,0,101,26,75,11,6,5,9,6,3
The College of Health Care Professions-South San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,0,0,4,0,4,12,0,12,229,17,212,0,0,0,38,3,35,2,0,2,3,0,3
The College of Health Care Professions-Southwest Houston,,,,,,,,,,,,,,,,,,,,,,,,,,573,3,0,3,15,4,11,125,16,109,362,33,329,0,0,0,19,4,15,14,3,11,35,6,29
The Culinary School of Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,82,0,0,0,0,0,0,21,9,12,13,10,3,2,2,0,43,22,21,3,0,3,0,0,0
The Healthcare Institute,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,0,1,0,1,0,0,0,24,1,23,0,0,0,2,0,2,0,0,0,2,0,2
The King's University,,,,,,,,,,,,,,,,,,,,,,,,,,316,4,2,2,9,5,4,27,9,18,52,21,31,1,1,0,187,78,109,19,7,12,10,3,7
The Recording Conservatory of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0,0,0,0,0,5,5,0,5,5,0,3,0,3,14,13,1,0,0,0,0,0,0
The Salon Professional Academy-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,0,0,0,0,1,0,1,6,0,6,0,0,0,20,1,19,2,0,2,0,0,0
The Salon Professional Academy-Lewisville,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,0,0,5,0,5,21,0,21,20,0,20,0,0,0,66,4,62,5,0,5,1,0,1
The University of Texas at Arlington,451,1,0,1,136,108,28,14,9,5,24,15,9,0,0,0,263,187,76,3,3,0,0,0,0,34820,76,20,56,4258,2000,2258,5006,1473,3533,10399,3928,6471,45,14,31,11326,4179,7147,1230,481,749,819,326,493
The University of Texas at Austin,1439,3,1,2,155,115,40,58,33,25,100,60,40,0,0,0,1084,736,348,16,7,9,0,0,0,40163,54,28,26,9064,4512,4552,1686,636,1050,9800,3989,5811,32,17,15,15565,7183,8382,1525,684,841,338,174,164
The University of Texas at Dallas,404,0,0,0,122,101,21,8,5,3,15,13,2,0,0,0,248,191,57,5,5,0,4,3,1,20996,24,18,6,7360,3889,3471,1148,588,560,3824,2087,1737,36,20,16,6322,3942,2380,859,527,332,502,288,214
The University of Texas at El Paso,337,0,0,0,54,40,14,5,4,1,100,66,34,0,0,0,172,132,40,4,3,1,0,0,0,21427,34,15,19,173,82,91,505,297,208,18165,8104,10061,32,18,14,1131,576,555,199,101,98,117,53,64
The University of Texas at San Antonio,435,3,2,1,97,76,21,15,10,5,70,42,28,0,0,0,240,170,70,1,1,0,7,3,4,28275,42,26,16,1628,837,791,2401,1081,1320,16334,7861,8473,49,30,19,6181,3328,2853,1021,532,489,135,66,69
The University of Texas at Tyler,139,0,0,0,17,13,4,8,3,5,8,8,0,0,0,0,105,62,43,0,0,0,1,1,0,6995,19,7,12,290,148,142,660,230,430,1520,677,843,5,2,3,4003,1677,2326,223,88,135,86,48,38
The University of Texas Health Science Center at Houston,253,1,1,0,71,51,20,5,5,0,15,9,6,0,0,0,158,96,62,1,1,0,1,1,0,671,3,0,3,130,22,108,95,16,79,187,28,159,1,0,1,213,24,189,23,3,20,8,0,8
The University of Texas Health Science Center at San Antonio,224,0,0,0,46,30,16,6,6,0,25,13,12,0,0,0,143,101,42,0,0,0,4,3,1,808,1,1,0,63,19,44,40,7,33,422,121,301,0,0,0,245,81,164,20,4,16,8,3,5
The University of Texas MD Anderson Cancer Center,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,78,19,59,21,7,14,117,22,95,0,0,0,91,21,70,7,4,3,6,0,6
The University of Texas Medical Branch at Galveston,185,0,0,0,49,32,17,3,2,1,15,10,5,0,0,0,117,75,42,1,1,0,0,0,0,786,0,0,0,162,37,125,57,11,46,161,34,127,0,0,0,340,39,301,26,4,22,5,0,5
The University of Texas of the Permian Basin,69,0,0,0,10,8,2,2,1,1,2,0,2,0,0,0,55,40,15,0,0,0,0,0,0,4347,9,3,6,112,51,61,254,137,117,2208,895,1313,6,5,1,1520,611,909,98,36,62,39,19,20
The University of Texas Rio Grande Valley,470,1,0,1,89,63,26,15,12,3,114,60,54,0,0,0,219,164,55,1,1,0,27,20,7,24965,7,1,6,289,155,134,111,55,56,22938,9654,13284,12,6,6,607,312,295,67,38,29,435,171,264
The University of Texas System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Vocational Nursing Institute Inc,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,3,1,2,6,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tint School of Makeup and Cosmetology-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,168,0,0,0,1,0,1,109,1,108,34,0,34,0,0,0,17,0,17,0,0,0,3,0,3
Tint School of Makeup and Cosmetology-Irving,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,0,4,1,0,1,46,0,46,52,0,52,0,0,0,15,1,14,0,0,0,1,0,1
Toni & Guy Hairdressing Academy-Plano,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,1,0,1,12,0,12,22,3,19,0,0,0,109,3,106,1,0,1,7,0,7
Tonsorial Arts Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,0,0,0,0,21,19,2,6,5,1,0,0,0,2,2,0,0,0,0,0,0,0
Total Transformation Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,1,0,1,2,0,2,12,0,12,0,0,0,22,1,21,0,0,0,6,0,6
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,0,0,0,0,0,92,79,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tri-State Cosmetology Institute,,,,,,,,,,,,,,,,,,,,,,,,,,174,0,0,0,0,0,0,3,0,3,123,6,117,0,0,0,22,1,21,0,0,0,26,1,25
Trinity University,171,1,0,1,16,8,8,6,4,2,17,10,7,0,0,0,130,79,51,0,0,0,1,1,0,2443,10,5,5,191,80,111,99,57,42,520,222,298,2,2,0,1375,665,710,112,55,57,34,16,18
Trinity Valley Community College,,,,,,,,,,,,,,,,,,,,,,,,,,6233,39,13,26,39,15,24,623,242,381,1291,457,834,10,2,8,3303,1065,2238,122,43,79,764,669,95
Tulsa Welding School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,1470,10,10,0,9,9,0,395,351,44,607,561,46,3,3,0,294,272,22,52,47,5,99,86,13
Tyler Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,12323,44,17,27,211,106,105,2072,764,1308,3149,1159,1990,13,6,7,6093,2253,3840,510,201,309,169,81,88
UCAS Univeristy of Cosmetology Arts & Sciences-La Joya,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,0,0,0,0,0,0,0,0,59,1,58,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosemtology Arts & Sciences-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,155,0,0,0,0,0,0,0,0,0,155,2,153,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,9,0,9,17,2,15,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,78,5,0,5,1,1,0,1,0,1,71,3,68,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences-San Antonio 410,,,,,,,,,,,,,,,,,,,,,,,,,,60,2,0,2,0,0,0,11,0,11,47,8,39,0,0,0,0,0,0,0,0,0,0,0,0
Universal Technical Institute of Texas Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,1479,3,3,0,16,15,1,185,180,5,796,768,28,6,6,0,344,329,15,107,99,8,21,19,2
Universal Technical Institute-Dallas Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,1612,10,10,0,36,35,1,130,123,7,746,733,13,5,5,0,573,548,25,96,95,1,16,16,0
University of Dallas,84,0,0,0,1,0,1,1,1,0,8,5,3,0,0,0,70,53,17,2,0,2,2,1,1,1475,4,3,1,96,43,53,29,15,14,360,147,213,1,0,1,873,419,454,44,22,22,21,9,12
University of Houston,780,1,1,0,186,133,53,29,18,11,69,38,31,0,0,0,486,335,151,7,5,2,0,0,0,38597,40,23,17,8687,4525,4162,3872,1775,2097,13803,6557,7246,31,13,18,8496,4536,3960,1255,624,631,877,403,474
University of Houston-Clear Lake,153,0,0,0,24,15,9,5,2,3,6,1,5,0,0,0,115,69,46,2,2,0,0,0,0,6439,13,4,9,460,242,218,469,152,317,2751,939,1812,4,2,2,2371,961,1410,203,87,116,81,38,43
University of Houston-Downtown,169,1,0,1,32,21,11,14,5,9,13,8,5,0,0,0,106,57,49,2,2,0,0,0,0,13136,31,11,20,1123,606,517,2396,830,1566,6725,2511,4214,20,9,11,1804,811,993,189,84,105,114,46,68
University of Houston-System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Houston-Victoria,66,0,0,0,19,13,6,1,1,0,10,5,5,0,0,0,34,20,14,2,0,2,0,0,0,3367,2,1,1,184,73,111,501,162,339,1422,465,957,5,4,1,1043,389,654,86,27,59,29,11,18
University of Mary Hardin-Baylor,64,0,0,0,4,2,2,1,0,1,1,0,1,0,0,0,55,29,26,1,1,0,1,1,0,3361,20,6,14,56,16,40,459,224,235,780,252,528,5,4,1,1789,578,1211,113,42,71,108,40,68
University of North Texas,583,1,1,0,108,75,33,23,9,14,38,20,18,0,0,0,380,250,130,4,3,1,17,13,4,32159,90,40,50,2248,1112,1136,4396,1885,2511,8507,3882,4625,25,15,10,13576,6578,6998,1530,666,864,257,157,100
University of North Texas at Dallas,25,0,0,0,7,5,2,1,0,1,4,3,1,0,0,0,12,5,7,0,0,0,0,0,0,3419,12,3,9,72,29,43,913,287,626,1893,634,1259,0,0,0,423,180,243,42,15,27,7,2,5
University of North Texas Health Science Center,68,1,1,0,18,14,4,2,2,0,1,1,0,0,0,0,43,29,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of North Texas System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Phoenix-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,388,1,0,1,5,3,2,127,72,55,44,27,17,1,1,0,48,39,9,7,4,3,155,96,59
University of St Thomas,75,0,0,0,4,2,2,2,2,0,11,5,6,0,0,0,51,32,19,3,3,0,1,0,1,2124,4,2,2,263,96,167,144,52,92,987,309,678,4,1,3,444,239,205,47,18,29,82,38,44
University of Texas Health Science Center at Tyler,10,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of Texas Southwestern Medical Center,146,0,0,0,28,26,2,2,2,0,4,4,0,0,0,0,108,80,28,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of the Incarnate Word,152,1,0,1,10,4,6,8,3,5,30,12,18,0,0,0,102,49,53,0,0,0,0,0,0,5368,21,10,11,123,48,75,386,214,172,3085,1067,2018,18,5,13,934,402,532,125,57,68,427,153,274
Valley Grande Institute for Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,0,0,0,0,0,0,0,0,73,13,60,0,0,0,1,1,0,0,0,0,0,0,0
Vernon College,,,,,,,,,,,,,,,,,,,,,,,,,,2930,17,7,10,58,24,34,236,73,163,726,237,489,4,3,1,1758,627,1131,111,38,73,15,6,9
Vet Tech Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,197,0,0,0,3,2,1,9,1,8,84,4,80,0,0,0,75,6,69,14,0,14,12,0,12
Victoria Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,0,0,0,0,0,6,1,5,47,6,41,0,0,0,24,3,21,0,0,0,0,0,0
Victoria College,62,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,58,23,35,0,0,0,0,0,0,3725,7,1,6,70,30,40,192,56,136,1847,572,1275,5,1,4,1529,519,1010,57,15,42,16,1,15
Vista College,,,,,,,,,,,,,,,,,,,,,,,,,,3482,30,11,19,30,15,15,909,271,638,1477,490,987,20,9,11,770,271,499,170,54,116,75,36,39
Vista College-Online,,,,,,,,,,,,,,,,,,,,,,,,,,703,9,3,6,2,0,2,233,38,195,128,15,113,2,2,0,198,23,175,23,5,18,107,12,95
Vogue College of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,0,0,5,1,4,15,2,13,86,5,81,0,0,0,10,0,10,0,0,0,6,0,6
Vogue College of Cosmetology-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,267,3,0,3,0,0,0,6,0,6,231,7,224,0,0,0,20,1,19,1,0,1,6,0,6
Vogue College of Cosmetology-San Antonio Fredericksburg,,,,,,,,,,,,,,,,,,,,,,,,,,160,1,0,1,0,0,0,15,1,14,99,5,94,0,0,0,15,2,13,4,1,3,26,1,25
Vogue International Academy,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,0,2,0,0,0,0,0,0
Wade College,,,,,,,,,,,,,,,,,,,,,,,,,,182,4,1,3,4,0,4,64,6,58,21,3,18,1,0,1,67,13,54,9,2,7,12,3,9
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0,0,0,0,0,1,0,1,17,3,14,0,0,0,9,0,9,0,0,0,0,0,0
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,2,2,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0
Wade Gordon Hairdressing Academy-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,12,1,11,1,0,1,1,0,1
Wayland Baptist University,,,,,,,,,,,,,,,,,,,,,,,,,,3012,26,13,13,57,28,29,501,239,262,980,452,528,96,38,58,1063,557,506,138,69,69,103,57,46
Weatherford College,,,,,,,,,,,,,,,,,,,,,,,,,,5943,46,18,28,45,22,23,144,51,93,1214,437,777,3,1,2,4203,1475,2728,166,66,100,61,26,35
West Coast University-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,1020,3,2,1,156,34,122,358,44,314,218,21,197,4,0,4,234,30,204,44,6,38,3,1,2
West Texas A & M University,135,0,0,0,11,7,4,1,1,0,6,2,4,0,0,0,115,75,40,0,0,0,1,0,1,7355,36,15,21,118,44,74,360,190,170,2282,945,1337,7,5,2,4077,1681,2396,251,101,150,105,47,58
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,547,5,4,1,4,1,3,43,31,12,349,199,150,4,2,2,89,60,29,50,33,17,3,3,0
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,1310,9,8,1,3,3,0,47,45,2,995,857,138,5,4,1,196,181,15,48,36,12,7,6,1
Western Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3,3,0,67,41,26,114,79,35,673,325,348,1,0,1,1053,527,526,46,19,27,0,0,0
Wharton County Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,6904,8,4,4,883,460,423,808,354,454,3046,1178,1868,11,6,5,2044,905,1139,88,41,47,13,10,3
Wiley College,,,,,,,,,,,,,,,,,,,,,,,,,,712,5,4,1,2,2,0,570,236,334,30,20,10,0,0,0,27,25,2,18,4,14,36,14,22
William Edge Institute,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,0,0,0,0,0,0,15,1,14,0,0,0,28,2,26,0,0,0,0,0,0
Yahweh Beauty Academy,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,0,0,1,1,0,26,2,24,5,2,3,0,0,0,2,0,2,0,0,0,0,0,0
