name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Texarkana College,37,0,0,0,0,0,0,3,1,2,2,1,1,0,0,0,32,11,21,0,0,0,0,0,0,4239,37,21,16,51,26,25,941,237,704,344,146,198,5,2,3,2548,1031,1517,205,69,136,69,28,41
Texas A & M International University,63,0,0,0,15,10,5,1,1,0,21,15,6,0,0,0,26,17,9,0,0,0,0,0,0,6992,3,2,1,26,11,15,34,21,13,6629,2608,4021,1,0,1,137,63,74,15,6,9,33,11,22
Texas A & M University-College Station,1598,4,2,2,305,236,69,53,33,20,109,76,33,0,0,0,1068,791,277,7,5,2,32,25,7,53743,121,69,52,4124,2398,1726,1520,720,800,12963,6554,6409,51,22,29,32410,17111,15299,1690,854,836,89,56,33
Texas A & M University-Commerce,134,1,1,0,19,15,4,11,7,4,8,6,2,0,0,0,94,59,35,0,0,0,1,1,0,8270,48,23,25,137,69,68,1819,724,1095,1804,662,1142,11,6,5,3679,1467,2212,589,247,342,74,36,38
Texas A & M University-Corpus Christi,161,1,1,0,18,13,5,4,4,0,25,13,12,0,0,0,108,69,39,2,1,1,2,0,2,9776,23,7,16,259,116,143,505,215,290,5012,1852,3160,2,2,0,3467,1512,1955,187,80,107,121,57,64
Texas A & M University-Kingsville,171,3,2,1,26,21,5,6,6,0,25,17,8,0,0,0,107,74,33,0,0,0,1,1,0,6976,8,3,5,60,34,26,364,242,122,5185,2437,2748,5,2,3,1011,556,455,37,19,18,29,18,11
Texas A & M University-System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A&M University-Central Texas,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19,12,7,0,0,0,0,0,0,1913,9,6,3,55,28,27,520,234,286,465,182,283,11,5,6,785,334,451,47,24,23,19,5,14
Texas A&M University-San Antonio,48,0,0,0,8,5,3,1,0,1,6,4,2,0,0,0,32,14,18,0,0,0,1,1,0,5703,16,6,10,74,35,39,322,140,182,4216,1521,2695,5,2,3,917,420,497,111,52,59,14,7,7
Texas A&M University-Texarkana,33,0,0,0,4,4,0,1,1,0,1,0,1,0,0,0,26,18,8,0,0,0,1,1,0,1699,13,4,9,22,9,13,245,66,179,262,99,163,3,3,0,933,391,542,80,39,41,63,27,36
Texas Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,677,0,0,0,5,5,0,504,417,87,149,122,27,0,0,0,19,13,6,0,0,0,0,0,0
Texas Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,47,5,42,4,0,4,13,1,12,0,0,0,6,1,5,0,0,0,0,0,0
Texas Chiropractic College Foundation Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Christian University,335,1,0,1,27,19,8,10,4,6,11,8,3,0,0,0,286,184,102,0,0,0,0,0,0,9445,78,29,49,284,109,175,537,246,291,1324,531,793,19,10,9,6529,2615,3914,91,32,59,108,47,61
Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,1042,3,1,2,1,1,0,864,463,401,96,51,45,0,0,0,32,23,9,22,17,5,0,0,0
Texas College of Cosmetology-Abilene,,,,,,,,,,,,,,,,,,,,,,,,,,72,0,0,0,0,0,0,4,1,3,23,1,22,0,0,0,38,1,37,7,0,7,0,0,0
Texas College of Cosmetology-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,71,0,0,0,0,0,0,4,0,4,23,2,21,0,0,0,42,0,42,2,0,2,0,0,0
Texas College of Cosmetology-San Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,0,0,0,0,0,2,0,2,30,2,28,0,0,0,35,1,34,0,0,0,0,0,0
Texas Health and Science University,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Texas Health School,,,,,,,,,,,,,,,,,,,,,,,,,,139,1,0,1,6,0,6,72,4,68,36,3,33,1,0,1,18,1,17,3,1,2,1,0,1
Texas Healthtech Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Lutheran University,47,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,43,23,20,0,0,0,0,0,0,1411,3,1,2,11,6,5,129,103,26,526,229,297,1,0,1,696,337,359,6,1,5,33,20,13
Texas Southern University,226,0,0,0,34,20,14,137,74,63,6,4,2,0,0,0,32,20,12,0,0,0,0,0,0,7604,82,31,51,122,60,62,6176,2406,3770,493,206,287,5,1,4,112,69,43,77,22,55,0,0,0
Texas Southmost College,,,,,,,,,,,,,,,,,,,,,,,,,,7130,4,3,1,23,12,11,9,4,5,6706,2956,3750,1,1,0,208,97,111,18,10,8,127,55,72
Texas State Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,12445,69,51,18,71,57,14,715,527,188,6650,3944,2706,6,5,1,4114,3337,777,166,121,45,654,441,213
Texas State University,527,0,0,0,10,6,4,10,6,4,109,72,37,0,0,0,396,222,174,0,0,0,0,0,0,34187,90,43,47,836,355,481,3374,1387,1987,13151,5357,7794,49,20,29,15186,6682,8504,1237,494,743,80,34,46
Texas Tech University,745,4,3,1,110,84,26,21,13,8,44,28,16,1,1,0,559,391,168,2,2,0,0,0,0,31957,126,68,58,954,537,417,2081,1172,909,9500,4875,4625,28,20,8,17342,9220,8122,813,409,404,247,143,104
Texas Tech University Health Sciences Center,138,0,0,0,27,17,10,1,1,0,9,8,1,0,0,0,101,66,35,0,0,0,0,0,0,1520,17,1,16,92,23,69,141,26,115,358,56,302,0,0,0,859,120,739,0,0,0,48,9,39
Texas Tech University Health Sciences Center-El Paso,31,0,0,0,9,7,2,0,0,0,3,3,0,0,0,0,19,16,3,0,0,0,0,0,0,264,0,0,0,5,2,3,27,7,20,185,40,145,1,0,1,37,2,35,1,0,1,7,1,6
Texas Tech University System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Wesleyan University,77,0,0,0,5,3,2,1,1,0,6,3,3,0,0,0,63,29,34,2,2,0,0,0,0,1456,11,4,7,20,7,13,215,120,95,481,186,295,2,0,2,423,198,225,120,57,63,27,20,7
Texas Woman's University,216,3,0,3,25,10,15,11,1,10,6,2,4,2,1,1,165,45,120,3,2,1,1,1,0,10388,47,6,41,924,134,790,1731,129,1602,3156,371,2785,4,0,4,3971,578,3393,377,43,334,80,14,66
The Art Institute of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,546,7,3,4,11,4,7,106,68,38,206,130,76,4,3,1,190,109,81,0,0,0,19,11,8
The Art Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,947,5,4,1,32,20,12,324,163,161,316,166,150,7,3,4,191,87,104,1,0,1,32,20,12
The Art Institute of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,671,12,6,6,8,4,4,100,45,55,347,173,174,6,4,2,173,80,93,1,0,1,17,17,0
The College of Health Care Professions-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,435,2,0,2,8,1,7,62,9,53,220,26,194,2,1,1,93,9,84,11,0,11,37,3,34
The College of Health Care Professions-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,85,5,0,5,0,0,0,48,6,42,26,2,24,0,0,0,5,3,2,1,0,1,0,0,0
The College of Health Care Professions-Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,509,3,0,3,16,1,15,82,14,68,216,18,198,0,0,0,173,15,158,12,3,9,7,0,7
The College of Health Care Professions-McAllen Campus,,,,,,,,,,,,,,,,,,,,,,,,,,432,1,0,1,1,0,1,0,0,0,421,97,324,0,0,0,9,3,6,0,0,0,0,0,0
The College of Health Care Professions-Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,1552,11,0,11,25,3,22,516,33,483,670,59,611,13,0,13,245,19,226,37,0,37,35,2,33
The College of Health Care Professions-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,321,1,0,1,2,0,2,33,10,23,204,33,171,0,0,0,66,17,49,8,1,7,7,2,5
The College of Health Care Professions-South San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,143,0,0,0,0,0,0,6,0,6,119,7,112,0,0,0,14,0,14,3,1,2,1,0,1
The College of Health Care Professions-Southwest Houston,,,,,,,,,,,,,,,,,,,,,,,,,,600,4,1,3,15,4,11,159,23,136,341,33,308,0,0,0,27,6,21,11,0,11,43,0,43
The Culinary School of Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,0,0,0,0,9,5,4,6,4,2,0,0,0,17,6,11,0,0,0,0,0,0
The Healthcare Institute,,,,,,,,,,,,,,,,,,,,,,,,,,82,0,0,0,0,0,0,11,2,9,48,9,39,6,0,6,10,1,9,0,0,0,7,0,7
The King's University,,,,,,,,,,,,,,,,,,,,,,,,,,362,5,3,2,14,7,7,33,15,18,62,27,35,1,0,1,216,95,121,21,7,14,4,1,3
The Recording Conservatory of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,0,0,0,0,0,10,9,1,9,8,1,0,0,0,22,19,3,0,0,0,0,0,0
The Salon Professional Academy-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,0,0,0,0,2,1,1,15,1,14,0,0,0,13,0,13,3,0,3,4,0,4
The Salon Professional Academy-Lewisville,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,0,0,1,0,1,19,0,19,22,0,22,0,0,0,57,3,54,7,0,7,3,0,3
The University of Texas at Arlington,442,1,0,1,129,103,26,13,7,6,19,13,6,0,0,0,266,189,77,3,3,0,6,4,2,34472,84,29,55,4006,1912,2094,5015,1487,3528,9880,3754,6126,47,19,28,12023,4394,7629,1238,471,767,726,318,408
The University of Texas at Austin,1529,4,1,3,154,116,38,66,36,30,96,59,37,0,0,0,1177,812,365,14,6,8,0,0,0,40804,54,31,23,8967,4504,4463,1712,633,1079,9564,4012,5552,39,21,18,16358,7652,8706,1505,665,840,357,185,172
The University of Texas at Dallas,407,0,0,0,118,96,22,7,4,3,16,16,0,1,1,0,257,196,61,0,0,0,5,4,1,19872,30,16,14,6507,3470,3037,1077,554,523,3651,1970,1681,39,25,14,6404,3992,2412,822,478,344,461,247,214
The University of Texas at El Paso,351,0,0,0,53,39,14,5,5,0,101,63,38,0,0,0,185,138,47,4,3,1,0,0,0,21464,25,12,13,184,80,104,504,291,213,17887,8009,9878,30,17,13,1257,639,618,192,86,106,113,59,54
The University of Texas at San Antonio,425,4,3,1,91,74,17,16,10,6,75,43,32,0,0,0,232,164,68,1,1,0,6,3,3,27988,51,34,17,1639,807,832,2476,1089,1387,15831,7692,8139,46,30,16,6326,3479,2847,976,509,467,163,87,76
The University of Texas at Tyler,133,0,0,0,16,12,4,9,4,5,7,7,0,0,0,0,100,60,40,0,0,0,1,1,0,7333,27,11,16,294,150,144,655,249,406,1482,669,813,5,5,0,4249,1818,2431,248,112,136,177,104,73
The University of Texas Health Science Center at Houston,277,0,0,0,72,53,19,7,7,0,15,10,5,0,0,0,177,112,65,1,1,0,5,3,2,717,2,0,2,131,21,110,83,14,69,225,38,187,1,0,1,236,26,210,18,3,15,6,1,5
The University of Texas Health Science Center at San Antonio,225,0,0,0,40,28,12,4,4,0,27,15,12,0,0,0,151,110,41,0,0,0,3,2,1,774,3,3,0,66,19,47,35,6,29,380,107,273,1,1,0,247,95,152,20,6,14,14,8,6
The University of Texas MD Anderson Cancer Center,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,84,21,63,26,5,21,122,29,93,1,1,0,86,19,67,8,3,5,3,0,3
The University of Texas Medical Branch at Galveston,207,0,0,0,50,33,17,4,2,2,18,12,6,0,0,0,133,88,45,1,1,0,0,0,0,753,0,0,0,121,21,100,60,6,54,182,37,145,2,0,2,341,43,298,20,9,11,17,4,13
The University of Texas of the Permian Basin,57,0,0,0,9,6,3,1,0,1,5,2,3,0,0,0,40,28,12,0,0,0,0,0,0,4744,13,6,7,135,61,74,287,143,144,2381,966,1415,5,4,1,1673,686,987,89,33,56,65,34,31
The University of Texas Rio Grande Valley,439,1,0,1,83,60,23,14,12,2,104,51,53,0,0,0,209,157,52,1,1,0,23,17,6,24678,2,0,2,295,153,142,108,48,60,22281,9513,12768,11,6,5,614,326,288,77,37,40,729,323,406
The University of Texas System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Vocational Nursing Institute Inc,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,7,0,7,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0
Tint School of Makeup and Cosmetology-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,172,0,0,0,1,0,1,101,0,101,53,1,52,3,0,3,7,0,7,0,0,0,5,0,5
Tint School of Makeup and Cosmetology-Irving,,,,,,,,,,,,,,,,,,,,,,,,,,135,1,0,1,3,0,3,56,1,55,57,0,57,0,0,0,15,1,14,0,0,0,0,0,0
Toni & Guy Hairdressing Academy-Plano,,,,,,,,,,,,,,,,,,,,,,,,,,169,0,0,0,6,1,5,10,0,10,24,2,22,0,0,0,127,6,121,0,0,0,2,0,2
Tonsorial Arts Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Transformation Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0,0,0,0,0,2,0,2,13,1,12,0,0,0,16,0,16,0,0,0,4,0,4
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,1,1,0,84,82,2,12,12,0,0,0,0,3,3,0,0,0,0,0,0,0
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,0,0,0,0,0,61,52,9,16,12,4,0,0,0,15,15,0,0,0,0,0,0,0
Tri-State Cosmetology Institute,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,0,0,0,0,0,1,0,1,100,2,98,0,0,0,17,0,17,3,1,2,38,1,37
Trinity University,168,1,0,1,14,8,6,6,4,2,15,8,7,0,0,0,130,81,49,0,0,0,2,1,1,2474,13,5,8,171,73,98,91,46,45,522,224,298,1,1,0,1401,665,736,108,56,52,50,26,24
Trinity Valley Community College,,,,,,,,,,,,,,,,,,,,,,,,,,4245,16,8,8,29,17,12,710,403,307,63,43,20,8,3,5,2399,894,1505,979,375,604,39,23,16
Tulsa Welding School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,1418,6,6,0,10,10,0,390,362,28,496,469,27,5,4,1,398,371,27,46,38,8,67,59,8
Tyler Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,10106,90,42,48,164,89,75,2082,801,1281,2611,1027,1584,15,7,8,4986,1847,3139,48,23,25,67,21,46
UCAS Univeristy of Cosmetology Arts & Sciences-La Joya,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,0,0,0,0,0,0,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosemtology Arts & Sciences-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,156,0,0,0,0,0,0,0,0,0,156,2,154,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,8,0,8,18,2,16,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,0,0,0,0,0,0,0,0,105,4,101,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences-San Antonio 410,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,0,0,0,15,0,15,45,8,37,0,0,0,0,0,0,0,0,0,0,0,0
Universal Technical Institute of Texas Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,1426,3,2,1,13,13,0,204,199,5,694,674,20,5,4,1,379,363,16,95,91,4,33,32,1
Universal Technical Institute-Dallas Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,1266,8,8,0,24,24,0,120,116,4,563,542,21,5,5,0,424,401,23,89,83,6,33,32,1
University of Dallas,81,1,0,1,1,0,1,1,1,0,4,2,2,0,0,0,71,54,17,1,0,1,2,1,1,1471,6,1,5,98,47,51,33,22,11,348,147,201,1,0,1,866,414,452,48,25,23,23,10,13
University of Houston,778,1,1,0,175,123,52,31,19,12,65,35,30,0,0,0,499,356,143,6,4,2,0,0,0,38348,40,24,16,8538,4477,4061,3800,1731,2069,13567,6432,7135,45,24,21,8829,4760,4069,1287,639,648,703,320,383
University of Houston-Clear Lake,149,0,0,0,22,15,7,7,4,3,7,1,6,0,0,0,111,67,44,2,2,0,0,0,0,6212,19,8,11,406,217,189,484,143,341,2530,851,1679,3,2,1,2436,968,1468,188,79,109,70,36,34
University of Houston-Downtown,164,1,0,1,31,21,10,13,5,8,12,7,5,0,0,0,104,58,46,2,2,0,0,0,0,12680,34,18,16,1107,595,512,2412,810,1602,6262,2291,3971,27,10,17,1897,889,1008,122,52,70,105,39,66
University of Houston-System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Houston-Victoria,63,0,0,0,18,13,5,1,1,0,8,3,5,1,1,0,33,19,14,0,0,0,0,0,0,3251,3,2,1,210,81,129,473,172,301,1376,439,937,5,3,2,1010,368,642,87,28,59,19,8,11
University of Mary Hardin-Baylor,66,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,60,31,29,0,0,0,1,1,0,3397,26,8,18,56,21,35,474,231,243,735,249,486,5,1,4,1888,612,1276,111,39,72,71,21,50
University of North Texas,602,1,1,0,105,73,32,22,11,11,39,22,17,0,0,0,398,263,135,6,5,1,18,15,3,31375,93,40,53,2013,989,1024,4186,1813,2373,8047,3721,4326,23,12,11,13702,6683,7019,1610,736,874,261,162,99
University of North Texas at Dallas,27,0,0,0,7,5,2,1,0,1,4,3,1,0,0,0,13,5,8,0,0,0,0,0,0,2949,5,0,5,56,26,30,896,260,636,1612,494,1118,0,0,0,262,107,155,57,18,39,27,8,19
University of North Texas Health Science Center,70,1,1,0,20,16,4,1,1,0,1,1,0,0,0,0,45,32,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of North Texas System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Phoenix-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,744,3,0,3,5,4,1,206,98,108,121,58,63,8,4,4,93,70,23,13,7,6,282,179,103
University of St Thomas,81,0,0,0,6,4,2,2,2,0,11,5,6,0,0,0,55,36,19,3,3,0,1,0,1,1978,4,1,3,237,88,149,137,49,88,910,302,608,4,0,4,428,212,216,45,18,27,43,20,23
University of Texas Health Science Center at Tyler,9,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of Texas Southwestern Medical Center,141,0,0,0,27,23,4,2,2,0,4,4,0,0,0,0,105,82,23,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of the Incarnate Word,144,1,0,1,8,5,3,5,2,3,28,14,14,0,0,0,100,45,55,0,0,0,0,0,0,5558,14,5,9,127,54,73,376,194,182,3094,1070,2024,15,6,9,1018,440,578,106,49,57,533,197,336
Valley Grande Institute for Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,,249,0,0,0,0,0,0,1,0,1,245,33,212,0,0,0,3,1,2,0,0,0,0,0,0
Vernon College,,,,,,,,,,,,,,,,,,,,,,,,,,3054,21,8,13,59,26,33,258,90,168,763,266,497,5,4,1,1825,672,1153,100,31,69,11,5,6
Vet Tech Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,176,1,0,1,3,1,2,12,2,10,57,5,52,0,0,0,66,4,62,12,0,12,25,3,22
Victoria Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,0,0,0,0,0,6,3,3,57,8,49,0,0,0,27,0,27,3,0,3,0,0,0
Victoria College,60,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,57,24,33,0,0,0,0,0,0,3860,8,1,7,79,29,50,199,53,146,1837,566,1271,3,1,2,1660,586,1074,55,18,37,19,7,12
Vista College,,,,,,,,,,,,,,,,,,,,,,,,,,3500,36,12,24,39,14,25,986,307,679,1409,479,930,18,12,6,806,263,543,140,43,97,66,28,38
Vista College-Online,,,,,,,,,,,,,,,,,,,,,,,,,,768,7,3,4,0,0,0,264,44,220,167,29,138,4,3,1,222,32,190,25,5,20,79,11,68
Vogue College of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,9,0,9,70,9,61,0,0,0,7,1,6,0,0,0,1,0,1
Vogue College of Cosmetology-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,317,0,0,0,1,0,1,5,1,4,254,9,245,0,0,0,41,1,40,3,0,3,12,0,12
Vogue College of Cosmetology-San Antonio Fredericksburg,,,,,,,,,,,,,,,,,,,,,,,,,,150,1,0,1,1,0,1,17,1,16,87,4,83,2,0,2,28,1,27,0,0,0,3,0,3
Vogue International Academy,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Wade College,,,,,,,,,,,,,,,,,,,,,,,,,,165,2,0,2,3,0,3,65,12,53,38,8,30,0,0,0,50,6,44,2,0,2,5,2,3
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,0,0,2,0,2,1,0,1,43,6,37,0,0,0,37,0,37,2,0,2,1,0,1
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,1,0,0,0,0,7,7,0,22,18,4,0,0,0,3,3,0,1,1,0,0,0,0
Wade Gordon Hairdressing Academy-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,0,0,0,0,0,1,0,1,23,3,20,0,0,0,31,2,29,1,0,1,2,0,2
Wayland Baptist University,,,,,,,,,,,,,,,,,,,,,,,,,,3356,37,20,17,62,24,38,571,285,286,1082,477,605,44,23,21,1236,647,589,155,74,81,116,61,55
Weatherford College,,,,,,,,,,,,,,,,,,,,,,,,,,6389,47,26,21,56,28,28,162,55,107,1246,458,788,5,2,3,4532,1683,2849,174,73,101,92,46,46
West Coast University-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,792,2,0,2,137,37,100,250,35,215,157,11,146,4,0,4,191,21,170,50,7,43,1,1,0
West Texas A & M University,131,2,2,0,11,7,4,0,0,0,3,2,1,0,0,0,113,71,42,0,0,0,1,0,1,7376,42,19,23,126,46,80,358,194,164,2212,897,1315,4,3,1,4176,1732,2444,212,89,123,120,53,67
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,495,3,1,2,5,4,1,54,42,12,304,162,142,2,1,1,99,73,26,21,13,8,7,5,2
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,1162,4,3,1,4,4,0,58,54,4,871,726,145,4,4,0,186,174,12,32,28,4,2,2,0
Western Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,2179,10,6,4,81,42,39,103,69,34,681,329,352,3,1,2,1198,575,623,44,18,26,0,0,0
Wharton County Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,6768,11,7,4,814,408,406,822,361,461,2916,1181,1735,15,9,6,2113,948,1165,73,24,49,3,1,2
Wiley College,,,,,,,,,,,,,,,,,,,,,,,,,,1003,5,3,2,0,0,0,762,303,459,46,24,22,1,1,0,50,43,7,0,0,0,64,25,39
William Edge Institute,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,0,0,0,0,0,0,0,12,2,10,0,0,0,25,2,23,0,0,0,0,0,0
Yahweh Beauty Academy,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,0,0,2,0,2,21,3,18,5,0,5,0,0,0,7,1,6,2,0,2,1,0,1
